path,msg_id,msg,alerts,chosen,In which repository the modification was done?,In which pull request the modification was done?,Do you consider the removed alert harmful?,Why do you consider it harmful (or harmless)?,"What is the code quality (1 lowest, 10 best)? Code quality refers to the code prior to the pull request.",Why do you consider the code quality as such?,"What is the expected benefit(1 – negative, 5 – neutral, 10 – great)?",Why do you consider the pull request to improve the code (or not improve it)?,LOC_before,LLOC_before,SLOC_before,Comments_before,Single comments_before,Multi_before,Blank_before,h1_before,h2_before,N1_before,N2_before,vocabulary_before,length_before,calculated_length_before,volume_before,difficulty_before,effort_before,time_before,bugs_before,McCabe_max_before,McCabe_sum_before,LOC_after,LLOC_after,SLOC_after,Comments_after,Single comments_after,Multi_after,Blank_after,h1_after,h2_after,N1_after,N2_after,vocabulary_after,length_after,calculated_length_after,volume_after,difficulty_after,effort_after,time_after,bugs_after,McCabe_max_after,McCabe_sum_after,SLOC_diff,difficulty_diff,LLOC_diff,N1_diff,h2_diff,volume_diff,bugs_diff,calculated_length_diff,Single comments_diff,vocabulary_diff,h1_diff,Multi_diff,time_diff,Blank_diff,effort_diff,length_diff,McCabe_max_diff,LOC_diff,Comments_diff,N2_diff,McCabe_sum_diff,file,repo_name,modified_McCabe_max_diff
alexBot\disabled\bots.py,R0912,too-many-branches,1,1,mralext20/alex-bot,https://github.com/mralext20/alex-bot/pull/41,Yes, Method on_member_update of class Bots had 13 branches while Pylint recommends having at most 12.  I fixed that by extracting the method _get_messagable.,6,some magic numbers,6,"Reduced one branch, code is a bit more structured.",120,67,76,9.0,5.0,15,24,10,31,21,39,41.0,60,186.7993665708668,321.453120277085,6.290322580645161,2022.0438210977927,112.33576783876626,0.1071510400923616,13.0,29.0,124,70,79,9.0,5.0,15,25,10,31,21,39,41.0,60,186.7993665708668,321.453120277085,6.290322580645161,2022.0438210977927,112.33576783876626,0.1071510400923616,12.0,28.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,4.0,0.0,0.0,-1.0,mralext20_alex-bot_interventions_October_05_2024.csv,mralext20/alex-bot,-1
alexBot\cogs\reminders.py,R0912,too-many-branches,1,1,mralext20/alex-bot,https://github.com/mralext20/alex-bot/pull/41,Yes," The method remind of the class Reminders had 27 branches while Pyline recommends having at most 12.  I extracted methods, making the code more structured and readable and solving the alert.",1,"Very complex and structured code, 400 LOC ",10,somehow the extracted methods were small and clean ,385,257,329,23.0,21.0,0,35,12,76,58,102,88.0,160,517.8620410303664,1033.5090589819677,8.052631578947368,8322.46768548637,462.3593158603539,0.3445030196606559,26.0,90.0,421,278,350,23.0,21.0,0,50,12,83,59,103,95.0,162,572.1478228104486,1064.3166085496136,7.445783132530121,7924.670651610377,440.2594806450209,0.3547722028498712,14.0,96.0,21.0,-0.6068484464172474,21.0,1.0,7.0,30.807549567645992,0.010269183189215325,54.285781780082175,0.0,7.0,0.0,0.0,-22.099835215332973,15.0,-397.7970338759933,2.0,-12.0,36.0,0.0,1.0,6.0,mralext20_alex-bot_interventions_October_05_2024.csv,mralext20/alex-bot,-13
alexBot\cogs\flight.py,R0912,too-many-branches,1,1,mralext20/alex-bot,https://github.com/mralext20/alex-bot/pull/41,Yes, Method mater of class Flight had 18 branches while Pylint recommends having at most 12. I extracted the methods _compute_magdec and _handle_wind to make the code more structured and solve that. ,7,regular,8,"extracted small signature methods covering large parts of method, one parameter is modified",153,94,117,3.0,0.0,6,30,8,23,19,35,31.0,54,128.0419249893113,267.5266007608913,6.086956521739131,1628.422787240208,90.467932624456,0.0891755335869637,16.0,32.0,160,99,122,3.0,0.0,6,32,8,25,19,35,33.0,54,140.0964047443681,272.3972824453565,5.6,1525.4247816939962,84.74582120522201,0.0907990941484521,10.0,29.0,5.0,-0.4869565217391312,5.0,0.0,2.0,4.870681684465183,0.0016235605614883936,12.054479755056803,0.0,2.0,0.0,0.0,-5.722111419233983,2.0,-102.99800554621174,0.0,-6.0,7.0,0.0,0.0,-3.0,mralext20_alex-bot_interventions_October_05_2024.csv,mralext20/alex-bot,-6
alexBot\cogs\mudae.py,R0912,too-many-branches,1,1,mralext20/alex-bot,https://github.com/mralext20/alex-bot/pull/41,Yes, Method extract_series of class Mudae had 14 branches while Pylint recommends having at most 12.  I extracted the method  _scan_pages  to make the code more structured and solve that.  ,7,regular,7,"extracted a small function, impact is also small",280,165,233,20.0,15.0,0,32,12,85,56,105,97.0,161,587.8177795803585,1062.5859675921276,7.411764705882353,7875.637171565182,437.5353984202879,0.3541953225307092,22.0,68.0,282,167,235,20.0,15.0,0,32,12,88,56,105,100.0,161,611.4495324487361,1069.6608465537308,7.159090909090909,7657.7992423733,425.4332912429611,0.3565536155179102,20.0,68.0,2.0,-0.2526737967914441,2.0,0.0,3.0,7.07487896160319,0.002358292987201027,23.63175286837759,0.0,3.0,0.0,0.0,-12.102107177326786,0.0,-217.8379291918818,0.0,-2.0,2.0,0.0,0.0,0.0,mralext20_alex-bot_interventions_October_05_2024.csv,mralext20/alex-bot,-2
alexBot\cogs\errors.py,R0912,too-many-branches,1,1,mralext20/alex-bot,https://github.com/mralext20/alex-bot/pull/41,Yes, Method on_command_error of class CommandErrorHandler  had 19 branches while Pylint recommends having at most 12.  I aggregated error to message mapping and extracted methods to make the code more structured and solve that.,7,regular,9,Most benefit comes from aggregating similar error to message mapping,118,75,88,6.0,7.0,0,23,5,14,10,19,19.0,29,64.91260938324326,123.18989788986396,3.392857142857143,417.9657249834671,23.22031805463706,0.0410632992966213,22.0,36.0,130,73,97,6.0,7.0,0,26,5,21,11,25,26.0,36,103.8483063527908,169.21582985307933,2.9761904761904763,503.6185412294028,27.97880784607793,0.0564052766176931,14.0,36.0,9.0,-0.4166666666666665,-2.0,1.0,7.0,46.02593196321537,0.0153419773210718,38.935696969547536,0.0,7.0,0.0,0.0,4.758489791440873,3.0,85.6528162459357,7.0,-8.0,12.0,0.0,6.0,0.0,mralext20_alex-bot_interventions_October_05_2024.csv,mralext20/alex-bot,-8
alexBot\cogs\voiceStats.py,R0912,too-many-branches,1,1,mralext20/alex-bot,https://github.com/mralext20/alex-bot/pull/41,Yes, Method on_voice_state_update of class VoiceStats  had 14 branches while Pylint recommends having at most 12. Some of the ifs assign the result into a variable. I used a direct assignment of the Boolean if expression instead.,5,tendency to many returns breaks the structure,10,Direct assignment is simpler and better,270,194,232,19.0,8.0,0,30,12,67,55,94,79.0,149,449.4475257693246,939.2633314783884,8.417910447761194,7906.634611250912,439.2574784028285,0.3130877771594628,22.0,70.0,264,185,223,19.0,8.0,0,33,12,67,55,94,79.0,149,449.4475257693246,939.2633314783884,8.417910447761194,7906.634611250912,439.2574784028285,0.3130877771594628,19.0,67.0,-9.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-3.0,-6.0,0.0,0.0,-3.0,mralext20_alex-bot_interventions_October_05_2024.csv,mralext20/alex-bot,-3
alexBot\cogs\voiceTTS.py,R0912,too-many-branches,1,1,mralext20/alex-bot,https://github.com/mralext20/alex-bot/pull/41,Yes,Method vc_tts of class VoiceTTS  had 15 branches while Pylint recommends having at most 12. I extracted the validation into a method to make the code more structured and solve that.,5,tendency to many returns breaks the structure,9,method is simple and clean,282,197,227,18.0,15.0,0,40,10,62,47,91,72.0,138,402.37945219286,851.4496501990391,7.338709677419355,6248.541787751013,347.1412104306118,0.2838165500663464,18.0,79.0,291,202,232,18.0,15.0,0,44,10,67,48,92,77.0,140,439.6472567095444,877.3501156972862,6.865671641791045,6023.59780926495,334.64432273694166,0.292450038565762,15.0,81.0,5.0,-0.4730380356283099,5.0,1.0,5.0,25.900465498247172,0.008633488499415642,37.26780451668441,0.0,5.0,0.0,0.0,-12.496887693670146,4.0,-224.9439784860624,2.0,-3.0,9.0,0.0,1.0,2.0,mralext20_alex-bot_interventions_October_05_2024.csv,mralext20/alex-bot,-6
alexBot\cogs\smartHome.py,R0915,too-many-statements,1,1,mralext20/alex-bot,https://github.com/mralext20/alex-bot/pull/41,Yes,Method on_voice_state_update of class PhoneMonitor  had 66 statements while Pylint recommends having at most 50.,5,tendency to many returns breaks the structure,7, message and memberList are set by different (possibly intersecting) conditions in code. That forces transferring them and coupling the functions.,364,234,302,24.0,17.0,0,45,9,61,54,100,70.0,154,390.3043026043169,943.9095846095248,7.377049180327869,6963.267427447315,386.8481904137397,0.314636528203175,43.0,91.0,372,239,307,24.0,17.0,0,48,9,65,54,100,74.0,154,419.9832328598303,956.2558183068584,6.923076923076923,6620.232588278252,367.79069934879175,0.3187519394356194,31.0,91.0,5.0,-0.45397225725094525,5.0,0.0,4.0,12.34623369733356,0.00411541123244441,29.67893025551342,0.0,4.0,0.0,0.0,-19.057491064947953,3.0,-343.03483916906316,0.0,-12.0,8.0,0.0,0.0,0.0,mralext20_alex-bot_interventions_October_05_2024.csv,mralext20/alex-bot,-12
alexBot\cogs\fun.py,W0107,unnecessary-pass,1,1,mralext20/alex-bot,https://github.com/mralext20/alex-bot/pull/41,Yes,Removed unnecessary pass,5,"many returns, magic numbers",6,The pass might be confusing,227,154,192,7.0,7.0,0,28,12,45,27,52,57.0,79,290.15293934348927,460.7983111190146,6.933333333333334,3194.868290425168,177.49268280139825,0.1535994370396715,23.0,42.0,226,153,191,7.0,7.0,0,28,12,45,27,52,57.0,79,290.15293934348927,460.7983111190146,6.933333333333334,3194.868290425168,177.49268280139825,0.1535994370396715,23.0,42.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,mralext20_alex-bot_interventions_October_05_2024.csv,mralext20/alex-bot,
src\itsdangerous\timed.py,W0718,broad-exception-caught,1,1,pallets/itsdangerous,https://github.com/pallets/itsdangerous/pull/399,Yes,"Catching Exception might hide unexpected exceptions, like those that might be raised due to future modification. Therefore, it is recommended to narrow the exceptions.  The method unsign of class TimestampSigner catches exception in line 116.The try section just calls bytes_to_int(base64_decode(ts_bytes)) from encoding.py.base64_decode  in line 37    except (TypeError, ValueError) as e:             raise BadData(""Invalid base64-encoded data"") from e  raises BadData instead of TypeError and ValueError. Note that binascii.Error is not translated and might be raised.  https://docs.python.org/3/library/base64.html#base64.b64decode  I therefore replaced catching Exception in catching  (BadData, base64.binascii.Error)  https://stackoverflow.com/questions/43560936/python-how-to-catch-this-error-cant-source-error-name-binascii-error/43561287  bytes_to_int, also from encoding.py does not seem to raise exceptions.",6,few class in the same file,6,unlogged exception narrowed. A better solution was handling the base64 exception in the called method,228,110,136,20.0,19.0,35,38,9,19,15,30,28.0,45,109.23994776840894,216.33097149259217,7.105263157894737,1537.088481657892,py:,0.072110323830864,14.0,35.0,229,111,137,20.0,19.0,35,38,9,19,15,30,28.0,45,109.23994776840894,216.33097149259217,7.105263157894737,1537.088481657892,py:,0.072110323830864,14.0,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,pallets_itsdangerous_interventions_October_05_2024.csv,pallets/itsdangerous,0
src\itsdangerous\signer.py,W0718,broad-exception-caught,1,1,pallets/itsdangerous,https://github.com/pallets/itsdangerous/pull/399,Yes," Catching Exception might hide unexpected exceptions, like those that might be raised due to future modification. Therefore, it is recommended to narrow the exceptions.  The method verify_signature of class Signer catches exception in line 233.The try section just calls base64_decode from encoding.py, which in line 37   except (TypeError, ValueError) as e:        raise BadData(""Invalid base64-encoded data"") from e  raises BadData instead of TypeError and ValueError.Note that binascii.Error is not translated and might be raised.    https://docs.python.org/3/library/base64.html#base64.b64decode I therefore replaced catching Exception in catching  (BadData, base64.binascii.Error)    ",6,few class in the same file,6,unlogged exception narrowed. A better solution was handling the base64 exception in the called method,266,131,124,20.0,25.0,60,57,7,25,19,36,32.0,55,135.74788919877133,275.0,5.04,1386.0,77.0,0.0916666666666666,6.0,45.0,268,133,126,20.0,25.0,60,57,7,25,19,36,32.0,55,135.74788919877133,275.0,5.04,1386.0,77.0,0.0916666666666666,6.0,45.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,pallets_itsdangerous_interventions_October_05_2024.csv,pallets/itsdangerous,
sync-sheet.py,R0912,too-many-branches,1,1,progettowinstonsmith/e-privacy-site,https://github.com/progettowinstonsmith/e-privacy-site/pull/6,Yes," The function setup_program_session had 16 branches while Pylint recommends not to have more than 12.The function was written in a structured way so I extracted a few blocks into functions, solving the alert.This also made the function more readable.",4,"700+ LOC, unused arguments, magic constants",8,"Unrelated functions, few parameters, parameters being modified",704,532,578,30.0,31.0,3,92,11,301,178,346,312.0,524,2516.3732705096804,4341.550762683818,6.322259136212624,27448.40897470865,1524.9116097060364,1.4471835875612726,15.0,158.0,714,539,585,30.0,31.0,3,95,11,306,178,346,317.0,524,2564.8144276689613,4353.569651793049,6.218954248366013,27074.65048157573,1504.1472489764294,1.4511898839310164,9.0,161.0,7.0,-0.10330488784661096,7.0,0.0,5.0,12.018889109231168,0.004006296369743811,48.44115715928092,0.0,5.0,0.0,0.0,-20.764360729607006,3.0,-373.758493132922,0.0,-6.0,10.0,0.0,0.0,3.0,progettowinstonsmith_e-privacy-site_interventions_October_05_2024.csv,progettowinstonsmith/e-privacy-site,-10
sync-sheet-on-org.py,R0912,too-many-branches,1,1,progettowinstonsmith/e-privacy-site,https://github.com/progettowinstonsmith/e-privacy-site/pull/6,Yes,"Function setup_program_session had 15 branches while Pylint recommends not to have more than 12.I extracted a method for handling talk, fixing the alert.",3,"800+ LOC,if False,  unused arguments, magic constants",7,"Unrelated function, few parameters, parameters being modified. Did not extracted a function from another block that had an undefined variable.",894,709,767,14.0,14.0,2,111,14,348,211,408,362.0,619,2991.4473054641644,5261.404604104504,8.206896551724139,43179.80330265076,2398.877961258376,1.7538015347015012,15.0,223.0,897,711,769,14.0,14.0,2,112,14,353,211,408,367.0,619,3040.927072673533,5273.654840509949,8.090651558073654,42667.30375211449,2370.40576400636,1.7578849468366498,15.0,224.0,2.0,-0.11624499365048457,2.0,0.0,5.0,12.250236405445321,0.004083412135148512,49.479767209368674,0.0,5.0,0.0,0.0,-28.47219725201603,1.0,-512.4995505362749,0.0,0.0,3.0,0.0,0.0,1.0,progettowinstonsmith_e-privacy-site_interventions_October_05_2024.csv,progettowinstonsmith/e-privacy-site,-6
jarviscli\plugins\website_status.py,W0718,broad-exception-caught,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes," Catching Exception might hide unexpected exceptions (e.g., due to new code that will be added). Function check_website_status  catches Exception (line 31)  The try section is accessing url.  Exception was changed to urllib.error.URLError, urllib.error.HTTPError  For details see https://docs.python.org/3/library/urllib.error.html ",7,regular,6,Relevant exceptions are clearer now,40,31,33,5.0,5.0,0,2,2,11,6,12,13.0,18,40.05374780501028,66.60791492653966,1.0909090909090908,72.66317991986145,4.036843328881192,0.0222026383088465,6.0,6.0,40,31,33,5.0,5.0,0,2,2,11,6,12,13.0,18,40.05374780501028,66.60791492653966,1.0909090909090908,72.66317991986145,4.036843328881192,0.0222026383088465,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\history.py,W0718,broad-exception-caught,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,"  Catching Exception might hide unexpected exceptions (e.g., due to new code that will be added). Method _get_data of class history  catches Exception (line 227)  The try section makes a request, format as json, and lookup properties.  Exception was changed to requests.exceptions.RequestException, KeyError, and json.JSONDecodeError   ",6,many return points.,7,"Relevant exceptions are clearer now, error messages fit the exceptions ",251,156,175,40.0,39.0,7,30,8,39,26,43,47.0,69,230.1306865356277,383.266630765757,4.410256410256411,1690.3041151720563,93.90578417622537,0.1277555435885856,12.0,41.0,257,160,181,40.0,39.0,7,30,8,39,26,43,47.0,69,230.1306865356277,383.266630765757,4.410256410256411,1690.3041151720563,93.90578417622537,0.1277555435885856,12.0,42.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,1
jarviscli\plugins\imgur.py,W0718,broad-exception-caught,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes," Catching Exception might hide unexpected exceptions (e.g., due to new code that will be added). Function imgur  catches Exception (line 60)  The try section is   Exception was changed to requests.RequestException (requests.post), json.JSONDecodeError (json.loads), IOError (open(file, 'rb').read()), KeyError (objresp['data']['link']) ",7,regular,7,"Relevant exceptions are clearer now, error messages fit the exceptions ",66,43,48,5.0,5.0,3,10,1,8,4,8,9.0,12,24.0,38.03910001730775,0.5,19.01955000865388,1.0566416671474377,0.0126797000057692,4.0,5.0,71,49,54,4.0,4.0,3,10,1,8,4,8,9.0,12,24.0,38.03910001730775,0.5,19.01955000865388,1.0566416671474377,0.0126797000057692,7.0,8.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,5.0,-1.0,0.0,3.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,3
jarviscli\plugins\taste_dive.py,W0718,broad-exception-caught,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,"  Catching Exception might hide unexpected exceptions (e.g., due to new code that will be added). Method _get_data of class TasteDive  catches Exception (line 139)  The try section gets a request, formats as json and looks up properties.   Exception was changed to requests.RequestException, KeyError, ValueError, json.JSONDecodeError  For details see https://docs.python.org/3/library/exceptions.html https://requests.readthedocs.io/en/latest/_modules/requests/exceptions/ https://docs.python.org/3/library/json.html ",5,unstructured code.,6,Relevant exceptions are clearer now,212,118,125,29.0,29.0,14,44,6,27,16,31,33.0,47,143.89173756274062,237.0865236098473,3.4444444444444446,816.6313591005852,45.3684088389214,0.0790288412032824,8.0,34.0,213,119,126,29.0,29.0,14,44,6,27,16,31,33.0,47,143.89173756274062,237.0865236098473,3.4444444444444446,816.6313591005852,45.3684088389214,0.0790288412032824,8.0,34.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
installer\__main__.py,W0718,broad-exception-caught,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes," Catching Exception might hide unexpected exceptions (e.g., due to new code that will be added). The code catches BaseException (line 23)  The try section mainly imports and change a directory   Exception was changed to ImportError, OSError  For details see https://docs.python.org/3/library/exceptions.html#ImportError, https://docs.python.org/3/library/exceptions.html#OSError ",7,regular,7,"Relevant exceptions are clearer now, error messages fit the exceptions ",28,21,21,2.0,2.0,0,5,1,1,1,1,2.0,2,0.0,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666,,,34,27,27,2.0,2.0,0,5,1,1,1,1,2.0,2,0.0,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666,,,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,0.0,0.0,,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\lyrics.py,W0718,broad-exception-caught,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes," ""Return output"", in the try section, cannot raise exceptions (output was already computed). The exception handling section will not be reached so it is better to remove it.",5,"TODOs. Unused varaibles, many returns",8,No exception handling is best when not needed,103,57,52,23.0,23.0,14,14,4,7,5,7,11.0,12,27.651484454403228,41.51317942364757,2.0,83.02635884729514,4.612575491516397,0.0138377264745491,7.0,19.0,100,54,49,23.0,23.0,14,14,4,7,5,7,11.0,12,27.651484454403228,41.51317942364757,2.0,83.02635884729514,4.612575491516397,0.0138377264745491,7.0,18.0,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,-1.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-1
